,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,BallControl,Body Type,CAM,CB,CDM,CF,CM,Composure,Contract Valid Until,Crossing,Curve,Dribbling,FKAccuracy,Finishing,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,HeadingAccuracy,Interceptions,International Reputation,Jersey Number,Joined,Jumping,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Loaned From,LongPassing,LongShots,Marking,Penalties,Position,Positioning,Preferred Foot,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,Reactions,Real Face,Release Clause,ST,ShortPassing,ShotPower,Skill Moves,SlidingTackle,SprintSpeed,Stamina,StandingTackle,Strength,Vision,Volleys,Weak Foot,Work Rate
9999,240625,G. Malcore,24,https://cdn.sofifa.org/players/4/19/240625.png,Italy,https://cdn.sofifa.org/flags/27.png,66,73,Cittadella,https://cdn.sofifa.org/teams/2/light/111993.png,€925K,€1K,1599,75,56,54,69,60,Normal,53+2,60+2,56+2,54+2,52+2,54,2022,69,39,64,39,30,6,9,11,6,5,57,60,1,3,"Jul 1, 2017",59,53+2,63+2,60+2,52+2,56+2,54+2,58+2,52+2,57+2,63+2,,40,35,64,49,LB,66,Left,53+2,63+2,60+2,52+2,56+2,54+2,58+2,52+2,57+2,63+2,60,No,€2.4M,52+2,56,36,2,68,72,53,66,50,36,33,3,Medium/ Medium
10000,242673,V. Gvilia,24,https://cdn.sofifa.org/players/4/19/242673.png,Georgia,https://cdn.sofifa.org/flags/20.png,66,71,FC Luzern,https://cdn.sofifa.org/teams/2/light/897.png,€850K,€4K,1731,76,38,79,77,66,Lean,62+2,43+2,47+2,64+2,56+2,67,2019,63,56,70,63,61,10,10,10,8,8,51,33,1,19,"Jan 30, 2018",54,62+2,50+2,43+2,56+2,47+2,64+2,64+2,63+2,65+2,53+2,,41,61,45,31,LM,64,Right,62+2,50+2,43+2,56+2,47+2,64+2,64+2,63+2,65+2,53+2,61,No,€828K,63+2,61,66,3,25,69,75,27,61,55,62,4,Medium/ Medium
10001,228082,D. Burnić,20,https://cdn.sofifa.org/players/4/19/228082.png,Germany,https://cdn.sofifa.org/flags/21.png,66,78,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€1M,€8K,1729,78,65,76,56,61,Lean,64+2,50+2,52+2,63+2,59+2,60,2019,66,67,68,60,61,13,7,14,8,11,50,38,1,44,"Jul 1, 2017",64,64+2,53+2,50+2,59+2,52+2,63+2,64+2,61+2,65+2,55+2,,58,62,41,44,RW,66,Left,64+2,53+2,50+2,59+2,52+2,63+2,64+2,61+2,65+2,55+2,53,Yes,€3.2M,61+2,62,53,4,42,77,63,44,66,65,59,4,Medium/ Medium
10002,229362,A. Öztürk,25,https://cdn.sofifa.org/players/4/19/229362.png,Turkey,https://cdn.sofifa.org/flags/48.png,66,70,Sunderland,https://cdn.sofifa.org/teams/2/light/106.png,€700K,€4K,1556,37,82,65,61,60,Normal,50+2,63+2,61+2,49+2,54+2,51,2019,50,34,44,55,44,8,9,11,13,6,68,55,1,29,"Jul 13, 2017",64,50+2,57+2,63+2,54+2,61+2,49+2,50+2,52+2,48+2,56+2,,55,58,62,28,CB,41,Right,50+2,57+2,63+2,54+2,61+2,49+2,50+2,52+2,48+2,56+2,56,No,€109K,52+2,58,57,2,57,34,80,64,81,43,42,2,Medium/ Medium
10003,232946,K. Taketomi,27,https://cdn.sofifa.org/players/4/19/232946.png,Japan,https://cdn.sofifa.org/flags/163.png,66,66,Urawa Red Diamonds,https://cdn.sofifa.org/teams/2/light/111575.png,€675K,€4K,1720,83,40,80,75,63,Normal,62+2,46+2,52+2,62+2,59+2,61,2019,62,52,65,56,51,8,8,7,5,10,37,47,1,22,"Sep 24, 2018",63,62+2,53+2,46+2,59+2,52+2,62+2,64+2,59+2,64+2,55+2,,63,50,34,50,LM,67,Left,62+2,53+2,46+2,59+2,52+2,62+2,64+2,59+2,64+2,55+2,59,No,€456K,59+2,65,61,3,35,83,64,39,69,50,45,1,High/ Medium
10005,172786,M. Mancosu,29,https://cdn.sofifa.org/players/4/19/172786.png,Italy,https://cdn.sofifa.org/flags/27.png,66,66,Lecce,https://cdn.sofifa.org/teams/2/light/347.png,€625K,€2K,1762,93,49,82,78,65,Normal,62+2,35+2,41+2,63+2,54+2,58,2019,62,62,68,42,53,16,16,12,9,11,56,18,1,77,"Jul 20, 2017",72,62+2,45+2,35+2,54+2,41+2,63+2,64+2,60+2,65+2,48+2,,51,47,22,53,LW,57,Right,62+2,45+2,35+2,54+2,41+2,63+2,64+2,60+2,65+2,48+2,60,No,€863K,60+2,61,61,3,21,90,52,19,32,55,56,3,Medium/ Medium
10006,191218,D. Jaković,32,https://cdn.sofifa.org/players/4/19/191218.png,Canada,https://cdn.sofifa.org/flags/70.png,66,66,Los Angeles FC,https://cdn.sofifa.org/teams/2/light/112996.png,€375K,€2K,1439,79,33,73,61,64,Normal,60+2,37+2,44+2,60+2,55+2,64,2021,60,50,67,42,56,14,12,11,13,7,40,19,1,15,"Oct 12, 2018",54,60+2,47+2,37+2,55+2,44+2,60+2,63+2,58+2,62+2,51+2,,54,48,30,58,LM,60,Left,60+2,47+2,37+2,55+2,44+2,60+2,63+2,58+2,62+2,51+2,57,No,,58+2,62,55,3,31,77,78,24,55,50,48,3,Medium/ Medium
10007,211955,U. Taffertshofer,26,https://cdn.sofifa.org/players/4/19/211955.png,Germany,https://cdn.sofifa.org/flags/21.png,66,67,VfL Osnabrück,https://cdn.sofifa.org/teams/2/light/487.png,€625K,€2K,1594,76,66,75,73,62,Normal,60+2,63+2,62+2,60+2,60+2,54,2020,57,52,62,56,49,15,8,7,11,10,57,65,1,2,"Jul 1, 2018",64,60+2,64+2,63+2,60+2,62+2,60+2,61+2,59+2,61+2,64+2,,58,63,62,41,RB,52,Right,60+2,64+2,63+2,60+2,62+2,60+2,61+2,59+2,61+2,64+2,64,No,€958K,59+2,59,67,2,61,78,72,64,65,55,32,4,Medium/ High
10008,216051,A. Medina,33,https://cdn.sofifa.org/players/4/19/216051.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,66,Club Atlético Aldosivi,https://cdn.sofifa.org/teams/2/light/111707.png,€400K,€4K,1761,72,42,72,81,66,Normal,63+2,45+2,51+2,63+2,60+2,61,2019,57,63,67,50,60,16,14,13,11,10,44,33,1,20,"Jun 27, 2017",56,63+2,51+2,45+2,60+2,51+2,63+2,63+2,59+2,63+2,53+2,,60,51,35,48,CAM,65,Right,63+2,51+2,45+2,60+2,51+2,63+2,63+2,59+2,63+2,53+2,60,No,€1M,59+2,65,57,3,45,64,60,44,52,63,52,3,Medium/ Medium
10009,164339,M. Papadopulos,33,https://cdn.sofifa.org/players/4/19/164339.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,66,66,Piast Gliwice,https://cdn.sofifa.org/teams/2/light/111086.png,€400K,€3K,1653,54,69,43,44,49,Normal,41+2,64+2,61+2,38+2,49+2,49,2018,41,29,23,26,22,8,5,8,13,15,62,63,1,16,"Jan 14, 2016",71,41+2,58+2,64+2,49+2,61+2,38+2,43+2,40+2,39+2,56+2,,58,21,63,37,CB,26,Right,41+2,58+2,64+2,49+2,61+2,38+2,43+2,40+2,39+2,56+2,58,No,€915K,40+2,66,34,2,62,42,66,66,78,33,22,3,Medium/ High
10010,238067,N. Zaniolo,18,https://cdn.sofifa.org/players/4/19/238067.png,Italy,https://cdn.sofifa.org/flags/27.png,66,84,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€1.3M,€7K,1651,65,62,66,77,65,Lean,63+2,59+2,61+2,63+2,63+2,59,2019,64,55,64,55,65,11,12,14,10,13,70,55,1,7,"Aug 5, 2016",66,63+2,61+2,59+2,63+2,61+2,63+2,64+2,64+2,63+2,62+2,,64,62,55,65,RDM,60,Right,63+2,61+2,59+2,63+2,61+2,63+2,64+2,64+2,63+2,62+2,60,No,€1.1M,64+2,72,65,3,55,67,76,57,56,54,58,3,High/ Medium
10011,215028,F. Montero,29,https://cdn.sofifa.org/players/4/19/215028.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,66,Argentinos Juniors,https://cdn.sofifa.org/teams/2/light/111019.png,€625K,€4K,1802,30,21,31,58,25,Normal,,,,,,38,,12,16,14,16,15,65,62,66,65,67,21,23,,,,61,,,,,,,,,,,,18,13,13,18,GK,17,Right,,,,,,,,,,,58,No,€669K,,17,12,1,15,39,33,18,28,31,14,3,Medium/ Medium
10012,238069,G. Carrasco,21,https://cdn.sofifa.org/players/4/19/238069.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,76,Club Atlético Lanús,https://cdn.sofifa.org/teams/2/light/110395.png,€900K,€4K,1632,62,54,51,38,61,Lean,58+2,46+2,47+2,61+2,54+2,62,2020,52,38,60,46,62,14,10,8,13,6,67,27,1,13,"Aug 31, 2018",58,58+2,47+2,46+2,54+2,47+2,61+2,59+2,63+2,59+2,49+2,,38,58,36,67,ST,62,Right,58+2,47+2,46+2,54+2,47+2,61+2,59+2,63+2,59+2,49+2,61,No,€1.1M,63+2,61,68,2,28,66,69,30,84,54,56,3,Medium/ Medium
10013,245237,I. Saavedra,19,https://cdn.sofifa.org/players/4/19/245237.png,Chile,https://cdn.sofifa.org/flags/55.png,66,74,Universidad Católica,https://cdn.sofifa.org/teams/2/light/110975.png,€900K,€2K,1705,57,63,46,51,53,Normal,56+2,64+2,64+2,54+2,60+2,61,2022,30,34,53,26,41,8,12,12,10,15,62,67,1,6,"Jan 9, 2018",41,56+2,61+2,64+2,60+2,64+2,54+2,54+2,53+2,52+2,59+2,,61,54,65,36,LCM,52,Right,56+2,61+2,64+2,60+2,64+2,54+2,54+2,53+2,52+2,59+2,61,No,€828K,53+2,65,49,2,66,61,71,68,73,64,50,3,Medium/ Medium
10014,186869,G. Cummins,30,https://cdn.sofifa.org/players/4/19/186869.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,66,66,Cork City,https://cdn.sofifa.org/teams/2/light/422.png,€625K,€1K,1679,69,33,73,62,65,Stocky,64+2,39+2,45+2,64+2,58+2,59,2023,54,57,62,55,63,12,11,7,10,12,54,23,1,17,"Jul 9, 2018",70,64+2,45+2,39+2,58+2,45+2,64+2,63+2,64+2,64+2,48+2,,52,64,27,71,LM,63,Left,64+2,45+2,39+2,58+2,45+2,64+2,63+2,64+2,64+2,48+2,63,No,€743K,64+2,65,71,2,17,77,65,25,69,67,60,3,High/ Medium
10015,188405,Z. Janjić,32,https://cdn.sofifa.org/players/4/19/188405.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,66,66,Korona Kielce,https://cdn.sofifa.org/teams/2/light/111083.png,€500K,€2K,1779,82,61,79,69,60,Normal,57+2,62+2,60+2,56+2,57+2,60,2019,61,54,59,44,34,10,7,9,7,11,53,61,1,20,"Jan 31, 2016",62,57+2,64+2,62+2,57+2,60+2,56+2,60+2,53+2,59+2,64+2,,50,34,63,33,LB,59,Left,57+2,64+2,62+2,57+2,60+2,56+2,60+2,53+2,59+2,64+2,60,No,€1.1M,53+2,60,36,2,61,80,73,63,71,54,33,3,Medium/ Medium
10016,188917,J. Skjelvik,26,https://cdn.sofifa.org/players/4/19/188917.png,Norway,https://cdn.sofifa.org/flags/36.png,66,68,LA Galaxy,https://cdn.sofifa.org/teams/2/light/697.png,€650K,€2K,1832,35,69,43,69,57,Normal,49+2,63+2,61+2,47+2,54+2,64,2019,60,53,51,50,21,14,6,13,16,9,63,63,1,20,"Jul 11, 2016",74,49+2,57+2,63+2,54+2,61+2,47+2,49+2,47+2,47+2,57+2,,60,53,65,47,CB,37,Right,49+2,57+2,63+2,54+2,61+2,47+2,49+2,47+2,47+2,57+2,54,No,€126K,47+2,66,65,2,63,34,52,62,71,44,40,2,Low/ High
10017,210422,K. Kamiński,27,https://cdn.sofifa.org/players/4/19/210422.png,Poland,https://cdn.sofifa.org/flags/37.png,66,69,Júbilo Iwata,https://cdn.sofifa.org/teams/2/light/101144.png,€550K,€2K,1054,80,56,67,70,61,Lean,63+2,53+2,57+2,63+2,61+2,62,2020,63,64,65,61,64,7,10,7,9,12,35,57,1,29,"Jul 1, 2018",60,63+2,59+2,53+2,61+2,57+2,63+2,64+2,60+2,64+2,60+2,,56,62,50,60,LM,60,Left,63+2,59+2,53+2,61+2,57+2,63+2,64+2,60+2,64+2,60+2,61,No,€1.1M,60+2,63,64,3,51,75,64,55,56,65,57,3,Medium/ Medium
10018,211702,M. Endres,27,https://cdn.sofifa.org/players/4/19/211702.png,Germany,https://cdn.sofifa.org/flags/21.png,66,67,SpVgg Unterhaching,https://cdn.sofifa.org/teams/2/light/172.png,€600K,€2K,1401,70,67,74,72,56,Normal,60+2,63+2,63+2,59+2,62+2,57,2021,62,32,58,54,56,7,10,9,14,13,62,65,1,20,"Jan 1, 2018",66,60+2,64+2,63+2,62+2,63+2,59+2,61+2,59+2,60+2,64+2,,67,62,64,49,LCM,52,Right,60+2,64+2,63+2,62+2,63+2,59+2,61+2,59+2,60+2,64+2,66,No,,59+2,69,64,2,59,71,69,63,58,55,48,3,Medium/ Medium
10019,223222,B. Delacourt,32,https://cdn.sofifa.org/players/4/19/223222.png,France,https://cdn.sofifa.org/flags/18.png,66,66,KSV Cercle Brugge,https://cdn.sofifa.org/teams/2/light/1750.png,€375K,€4K,1573,49,23,35,46,19,Normal,,,,,,37,,15,16,19,16,16,55,70,69,75,58,18,23,,,,51,,,,,,,,,,,,20,20,29,25,GK,20,Right,,,,,,,,,,,58,No,€297K,,25,25,1,19,45,36,16,57,28,18,2,Medium/ Medium
10020,241910,C. Rismark,26,https://cdn.sofifa.org/players/4/19/241910.png,Norway,https://cdn.sofifa.org/flags/36.png,66,68,SK Brann,https://cdn.sofifa.org/teams/2/light/919.png,€650K,€2K,1506,42,77,43,54,44,Lean,41+2,63+2,58+2,41+2,47+2,40,2022,33,29,42,29,25,14,9,6,11,7,66,60,1,27,"Jul 1, 2017",56,41+2,55+2,63+2,47+2,58+2,41+2,42+2,44+2,40+2,53+2,,52,36,63,25,CB,30,Right,41+2,55+2,63+2,47+2,58+2,41+2,42+2,44+2,40+2,53+2,59,No,€825K,44+2,54,50,2,63,45,63,62,82,29,20,2,Medium/ Medium
10021,180726,M. McKay,35,https://cdn.sofifa.org/players/4/19/180726.png,Australia,https://cdn.sofifa.org/flags/195.png,66,66,Brisbane Roar,https://cdn.sofifa.org/teams/2/light/111395.png,€270K,€2K,1743,70,56,80,74,63,Normal,58+2,62+2,61+2,57+2,59+2,77,2020,63,58,56,50,51,16,9,16,13,7,61,60,1,20,"Jul 1, 2018",63,58+2,64+2,62+2,59+2,61+2,57+2,60+2,56+2,59+2,63+2,,56,54,63,45,LB,46,Left,58+2,64+2,62+2,59+2,61+2,57+2,60+2,56+2,59+2,63+2,66,No,€500K,56+2,64,51,2,64,69,66,66,58,52,53,3,High/ Medium
10022,189942,A. Ligi,28,https://cdn.sofifa.org/players/4/19/189942.png,Italy,https://cdn.sofifa.org/flags/27.png,66,66,Carpi,https://cdn.sofifa.org/teams/2/light/112409.png,€525K,€1K,1292,75,67,70,66,66,Normal,62+2,64+2,64+2,63+2,62+2,63,2022,51,67,68,59,52,8,12,7,8,14,55,66,1,14,"Jan 1, 2012",70,62+2,64+2,64+2,62+2,64+2,63+2,62+2,62+2,62+2,64+2,,59,69,66,57,RB,60,Right,62+2,64+2,64+2,62+2,64+2,63+2,62+2,62+2,62+2,64+2,68,No,€675K,62+2,61,72,3,62,66,70,68,64,52,52,4,Medium/ Medium
10023,227575,M. Riascos,27,https://cdn.sofifa.org/players/4/19/227575.png,Colombia,https://cdn.sofifa.org/flags/56.png,66,66,Al Batin,https://cdn.sofifa.org/teams/2/light/112990.png,€675K,€5K,1664,74,46,72,44,64,Normal,61+2,46+2,48+2,62+2,57+2,59,2021,62,63,65,31,63,15,14,9,15,7,61,25,1,11,"Jul 1, 2018",71,61+2,50+2,46+2,57+2,48+2,62+2,63+2,63+2,63+2,52+2,,51,62,37,56,LM,57,Right,61+2,50+2,46+2,57+2,48+2,62+2,63+2,63+2,63+2,52+2,58,No,€953K,63+2,60,64,3,25,78,82,33,80,55,61,4,Medium/ Medium
10024,232439,L. Vignali,22,https://cdn.sofifa.org/players/4/19/232439.png,Italy,https://cdn.sofifa.org/flags/27.png,66,77,Spezia,https://cdn.sofifa.org/teams/2/light/110741.png,€950K,€1K,1797,43,78,42,59,60,Stocky,49+2,66+2,64+2,48+2,56+2,66,2023,46,36,21,31,52,9,7,10,13,10,73,51,1,15,"Jul 1, 2011",41,49+2,59+2,66+2,56+2,64+2,48+2,49+2,52+2,46+2,56+2,,71,28,68,60,CDM,48,Right,49+2,59+2,66+2,56+2,64+2,48+2,49+2,52+2,46+2,56+2,64,No,€308K,52+2,69,45,2,63,46,56,72,75,44,29,3,Medium/ Medium
10025,233463,S. Skålevik,25,https://cdn.sofifa.org/players/4/19/233463.png,Norway,https://cdn.sofifa.org/flags/36.png,66,71,SK Brann,https://cdn.sofifa.org/teams/2/light/919.png,€875K,€2K,1558,44,69,64,54,47,Normal,40+2,64+2,57+2,38+2,45+2,58,2020,37,19,27,20,12,7,10,9,10,9,67,61,1,23,"Jul 1, 2017",80,40+2,56+2,64+2,45+2,57+2,38+2,40+2,39+2,37+2,54+2,,38,18,63,28,RCB,25,Right,40+2,56+2,64+2,45+2,57+2,38+2,40+2,39+2,37+2,54+2,59,No,€656K,39+2,53,50,2,64,48,64,65,77,46,13,3,Low/ Medium
10026,234231,M. Djetei,23,https://cdn.sofifa.org/players/4/19/234231.png,Cameroon,https://cdn.sofifa.org/flags/103.png,66,75,Gimnàstic de Tarragona,https://cdn.sofifa.org/teams/2/light/15019.png,€850K,€2K,1555,69,39,71,84,67,Stocky,63+2,44+2,48+2,63+2,57+2,58,2023,65,58,69,56,58,7,11,6,11,7,53,29,1,18,"Aug 9, 2018",45,63+2,49+2,44+2,57+2,48+2,63+2,62+2,60+2,64+2,51+2,,52,62,58,68,RW,61,Left,63+2,49+2,44+2,57+2,48+2,63+2,62+2,60+2,64+2,51+2,57,No,€2.5M,60+2,65,67,3,36,66,34,35,34,64,59,3,High/ Medium
10027,200952,M. Könnecke,29,https://cdn.sofifa.org/players/4/19/200952.png,Germany,https://cdn.sofifa.org/flags/21.png,66,66,FSV Zwickau,https://cdn.sofifa.org/teams/2/light/110592.png,€625K,€1K,1716,63,54,49,81,65,Normal,52+2,64+2,59+2,53+2,53+2,50,2020,59,38,63,37,33,9,7,13,11,13,62,62,1,15,"Jul 1, 2017",58,52+2,64+2,64+2,53+2,59+2,53+2,56+2,51+2,55+2,63+2,,31,28,58,44,RB,51,Right,52+2,64+2,64+2,53+2,59+2,53+2,56+2,51+2,55+2,63+2,65,No,€1.2M,51+2,59,32,3,69,62,68,73,69,37,36,3,Medium/ Low
10028,183544,G. Burke,24,https://cdn.sofifa.org/players/4/19/183544.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,66,71,Preston North End,https://cdn.sofifa.org/teams/2/light/1801.png,€850K,€4K,1651,87,56,80,82,63,Lean,60+2,45+2,47+2,62+2,54+2,66,2019,55,50,58,47,64,8,6,13,10,6,51,40,1,9,"Jul 1, 2017",68,60+2,50+2,45+2,54+2,47+2,62+2,62+2,63+2,63+2,52+2,,43,56,32,58,RS,70,Right,60+2,50+2,45+2,54+2,47+2,62+2,62+2,63+2,63+2,52+2,68,No,€1M,63+2,53,58,2,25,84,69,31,71,45,51,4,High/ Medium
10029,209401,D. Anderson,23,https://cdn.sofifa.org/players/4/19/209401.png,Netherlands,https://cdn.sofifa.org/flags/34.png,66,75,US Salernitana 1919,https://cdn.sofifa.org/teams/2/light/110373.png,€850K,€9K,1700,79,29,89,89,71,Lean,62+2,35+2,43+2,61+2,56+2,53,2022,65,56,71,39,53,6,9,13,5,14,59,18,1,17,"Jun 30, 2016",55,62+2,46+2,35+2,56+2,43+2,61+2,65+2,58+2,64+2,49+2,,59,50,36,58,LW,55,Right,62+2,46+2,35+2,56+2,43+2,61+2,65+2,58+2,64+2,49+2,53,No,,58+2,65,53,3,14,79,68,23,33,51,51,3,Medium/ Low
10030,225273,M. Døhr Thychosen,21,https://cdn.sofifa.org/players/4/19/225273.png,Denmark,https://cdn.sofifa.org/flags/13.png,66,74,FC Midtjylland,https://cdn.sofifa.org/teams/2/light/1516.png,€825K,€4K,1827,84,54,80,72,60,Lean,61+2,59+2,60+2,61+2,60+2,65,2020,60,54,68,39,58,8,9,12,14,7,47,67,1,20,"Jun 24, 2013",54,61+2,63+2,59+2,60+2,60+2,61+2,63+2,60+2,63+2,64+2,,55,52,52,36,RB,60,Right,61+2,63+2,59+2,60+2,60+2,61+2,63+2,60+2,63+2,64+2,62,No,€1.1M,60+2,58,55,2,59,80,73,64,68,55,45,3,High/ Medium
10031,236537,G. Arteaga,19,https://cdn.sofifa.org/players/4/19/236537.png,Mexico,https://cdn.sofifa.org/flags/83.png,66,74,Santos Laguna,https://cdn.sofifa.org/teams/2/light/110144.png,€775K,€2K,1647,71,63,62,67,67,Normal,63+2,60+2,63+2,63+2,63+2,55,2021,43,30,62,47,59,13,11,7,8,12,50,64,1,28,"Jul 6, 2018",76,63+2,59+2,60+2,63+2,63+2,63+2,62+2,62+2,61+2,60+2,,60,65,58,35,LCM,59,Right,63+2,59+2,60+2,63+2,63+2,63+2,62+2,62+2,61+2,60+2,63,No,€1.2M,62+2,66,68,2,47,67,78,57,78,62,45,3,Medium/ Medium
10032,177657,A. Nordvik,31,https://cdn.sofifa.org/players/4/19/177657.png,Norway,https://cdn.sofifa.org/flags/36.png,66,66,Odds BK,https://cdn.sofifa.org/teams/2/light/1456.png,€425K,€2K,1715,73,60,61,74,64,Normal,57+2,63+2,62+2,57+2,58+2,54,2020,55,62,60,33,46,6,11,10,10,7,60,59,1,15,"Jan 29, 2018",60,57+2,64+2,63+2,58+2,62+2,57+2,60+2,57+2,58+2,63+2,,57,42,64,41,RB,51,Right,57+2,64+2,63+2,58+2,62+2,57+2,60+2,57+2,58+2,63+2,61,No,€853K,57+2,63,57,2,65,75,72,66,65,50,37,3,High/ Medium
10033,200954,D. Thomalla,25,https://cdn.sofifa.org/players/4/19/200954.png,Germany,https://cdn.sofifa.org/flags/21.png,66,69,1. FC Heidenheim 1846,https://cdn.sofifa.org/teams/2/light/111235.png,€825K,€4K,1657,63,71,55,52,61,Normal,57+2,44+2,44+2,60+2,52+2,58,2019,40,47,58,46,61,11,15,10,16,6,67,23,1,19,"Aug 8, 2017",60,57+2,43+2,44+2,52+2,44+2,60+2,57+2,63+2,57+2,44+2,,41,55,28,55,RS,62,Right,57+2,43+2,44+2,52+2,44+2,60+2,57+2,63+2,57+2,44+2,64,No,€991K,63+2,57,68,2,26,67,63,20,85,50,53,3,Medium/ Low
10034,201978,P. Parzyszek,24,https://cdn.sofifa.org/players/4/19/201978.png,Poland,https://cdn.sofifa.org/flags/37.png,66,71,Piast Gliwice,https://cdn.sofifa.org/teams/2/light/111086.png,€875K,€3K,1631,76,56,76,77,62,Lean,64+2,52+2,57+2,63+2,62+2,59,2020,60,40,68,56,56,12,7,14,14,12,45,49,1,39,"Jul 1, 2018",66,64+2,57+2,52+2,62+2,57+2,63+2,65+2,60+2,64+2,59+2,,65,43,44,49,CAM,63,Right,64+2,57+2,52+2,62+2,57+2,63+2,65+2,60+2,64+2,59+2,62,No,€1.6M,60+2,68,59,2,43,76,74,49,61,64,42,3,High/ Medium
10035,206074,M. Fornasier,24,https://cdn.sofifa.org/players/4/19/206074.png,Italy,https://cdn.sofifa.org/flags/27.png,66,70,Pescara,https://cdn.sofifa.org/teams/2/light/200.png,€700K,€1K,1321,44,37,50,32,22,Normal,,,,,,50,,12,9,14,14,15,69,67,66,63,63,11,19,,,,67,,,,,,,,,,,,38,14,14,21,GK,12,Right,,,,,,,,,,,56,No,€374K,,23,23,1,10,46,41,19,64,25,14,2,Medium/ Medium
10036,209402,E. Acolatse,22,https://cdn.sofifa.org/players/4/19/209402.png,Netherlands,https://cdn.sofifa.org/flags/34.png,66,71,Sint-Truidense VV,https://cdn.sofifa.org/teams/2/light/680.png,€850K,€3K,1639,72,46,72,60,64,Normal,63+2,42+2,48+2,63+2,59+2,56,2020,66,71,65,64,61,6,6,9,6,15,45,34,1,11,"Jan 12, 2018",58,63+2,49+2,42+2,59+2,48+2,63+2,64+2,61+2,64+2,52+2,,61,64,29,62,RM,58,Left,63+2,49+2,42+2,59+2,48+2,63+2,64+2,61+2,64+2,52+2,56,No,€834K,61+2,64,68,3,35,77,64,24,66,64,55,3,Medium/ Medium
10037,187898,M. Çelik,28,https://cdn.sofifa.org/players/4/19/187898.png,Sweden,https://cdn.sofifa.org/flags/46.png,66,66,BK Häcken,https://cdn.sofifa.org/teams/2/light/711.png,€650K,€2K,1708,56,73,47,61,56,Normal,44+2,63+2,62+2,42+2,51+2,58,2019,27,21,34,25,19,12,9,12,9,11,48,62,1,5,"Aug 7, 2017",77,44+2,58+2,63+2,51+2,62+2,42+2,45+2,41+2,41+2,56+2,,61,27,69,39,CB,26,Left,44+2,58+2,63+2,51+2,62+2,42+2,45+2,41+2,41+2,56+2,56,No,€813K,41+2,61,42,2,64,63,65,66,70,37,23,2,Medium/ Medium
10038,211195,L. Woudenberg,24,https://cdn.sofifa.org/players/4/19/211195.png,Netherlands,https://cdn.sofifa.org/flags/34.png,66,70,SC Heerenveen,https://cdn.sofifa.org/teams/2/light/1913.png,€700K,€2K,1649,66,66,56,57,56,Normal,49+2,64+2,59+2,49+2,52+2,53,2021,34,35,43,30,41,8,10,14,11,7,66,62,1,77,"Jan 8, 2018",77,49+2,59+2,64+2,52+2,59+2,49+2,50+2,52+2,48+2,57+2,,57,46,62,39,RCB,33,Right,49+2,59+2,64+2,52+2,59+2,49+2,50+2,52+2,48+2,57+2,57,No,€943K,52+2,53,55,2,60,73,66,62,80,44,44,3,Medium/ Medium
10039,233467,D. Vega,25,https://cdn.sofifa.org/players/4/19/233467.png,Costa Rica,https://cdn.sofifa.org/flags/72.png,66,67,SK Brann,https://cdn.sofifa.org/teams/2/light/919.png,€775K,€2K,1611,68,60,74,60,46,Normal,42+2,63+2,56+2,42+2,45+2,47,2020,25,25,44,27,27,11,9,6,8,8,66,65,1,24,"Jul 1, 2017",72,42+2,58+2,63+2,45+2,56+2,42+2,44+2,44+2,43+2,55+2,,42,20,66,37,LCB,29,Right,42+2,58+2,63+2,45+2,56+2,42+2,44+2,44+2,43+2,55+2,58,No,€540K,44+2,46,34,2,67,66,63,65,71,34,32,3,Medium/ High
10040,244731,N. Rusyn,19,https://cdn.sofifa.org/players/4/19/244731.png,Ukraine,https://cdn.sofifa.org/flags/49.png,66,78,Dynamo Kyiv,https://cdn.sofifa.org/teams/2/light/101047.png,€1.1M,€1K,1452,57,44,29,54,54,Normal,45+2,64+2,59+2,46+2,50+2,57,2019,57,28,52,52,33,14,13,14,16,13,63,67,1,4,"Jan 1, 2017",72,45+2,63+2,64+2,50+2,59+2,46+2,51+2,47+2,48+2,61+2,,51,37,69,33,RCB,25,Right,45+2,63+2,64+2,50+2,59+2,46+2,51+2,47+2,48+2,61+2,65,No,€1.3M,47+2,52,41,2,63,69,69,65,77,32,27,3,Medium/ Medium
